cat,keyword
经济,"以金融科技创新推动""一带一路""建设,,,,"
经济,"数字普惠金融与数字乡村协同发展探究,,,,"
经济,"普惠金融发展的国际实践与借鉴研究,,,,"
经济,"全面提升我国金融体系的活力与竞争力,,,,"
经济,"构建雄安新区 乡村振兴金融科技创新路线图,,,,"
经济,"长三角企业金融服务体系建设——基于金融供给侧角度,,,,"
经济,"海南自贸区自贸港建设背景下金融开放路径思考,长三角,金融,企业,供给侧改革"
经济,"乡村振兴战略背景下河南省新型农村金融机构创新发展研究,,,,"
经济,"金融约束条件下居民消费需求对经济增长的传导机制探究,,,,"
经济,"第三届碳会计与碳金融国际研讨会召开,,,,"
经济,"大宗货物价格波动风险下3PL金融服务模式研究,,,,"
经济,"""互联网+""背景下我国汽车金融的市场研究,,,,"
经济,"国外农业科技创新金融支持体系对我国的启示,""互联网+"",汽车,金融市场,研究"
经济,"区域发展视角下金融深化、金融集聚与产业结构升级研究 ——以成渝城市群为例,农业,科技创新,金融体系,"
经济,"中俄金融合作新态势及建议,,,,"
经济,"演化博弈视角下金融科技创新监管问题研究,双边贸易,中俄,金融合作,项目投资"
经济,"民族地区普惠金融发展及其减贫效应,金融科技,监管科技,创新监管,演化博弈"
经济,"江澳金融合作的发展与展望,,,,"
经济,"银行介入、金融资产配置与民营企业创新 ——基于企业债务违约分析,粤港澳大湾区,江澳,金融合作,跨境金融"
经济,"后巴黎时代气候融资视角下碳金融监管的法律路径,,,,"
经济,"普惠金融视角下农村信用体系建设的实践与思考,,,,"
经济,"防范化解地方政府债务风险的调查与思考,,,,"
经济,"网络舆情对金融市场的影响研究:一个文献综述,,,,"
经济,"外部金融冲击、货币政策效果与金融稳定性——基于TVP-FAVAR模型的实证研究,,,,"
经济,"宏观审慎政策的有效性与协调性研究,外部金融冲击,货币政策,金融稳定,TVP-FAVAR模型"
经济,"内部控制能否约束企业金融工具双重风险? ——基于非金融企业的研究,,,,"
经济,"我国普惠金融发展对贫富差距的影响效应研究,,,,"
经济,"金融稳定、金融杠杆与经济增长 ——基于时变参数向量自回归模型,,,,"
经济,"减轻乡镇债务不能违纪违规违法 ——如何防止乡镇党员领导干部的财政金融风险,金融杠杆,金融稳定,经济增长,动态研究"
经济,"中期借贷便利对企业融资成本的影响研究,,,,"
经济,"汇率的双重属性及中国的汇率制度选择,MLF,融资成本,金融发展水平,定向调节作用"
经济,"基础设施投资与区域金融发展 ——基于两个""中国之谜""的实证研究,,,,"
经济,"金融减速器:机制、效应与政策含义 ——基于对通胀冲击的TVAR模型检验,,,,"
经济,"企业金融化影响技术创新的期限结构异质性研究——理论模型推演与中国经验证据,金融减速器,经济波动,TVAR模型,"
经济,"资本结构对企业风险承担的影响研究——基于产权异质性和金融生态环境双重视角,金融化,技术创新,期限结构,脱实向虚"
经济,"过度自信、股利需求与现金股利分配 ——基于行为金融股利理论的分析,,,,"
经济,"控股股东股权质押与企业非效率投资 ——基于金融错配背景的分析,,,,"
经济,"乡村振兴背景下精准扶贫路径研究——基于农村金融与民间投资的视角,,,,"
经济,"商业银行供应链 金融业务发展态势及提升路径,,,,"
经济,"高端制造业的发展趋势及金融支持思路,,,,"
经济,"我国电商供应链金融的发展及绩效分析,,,,"
经济,"新形势下商业银行资产管理业务的转型与发展,供应链金融,电子商务,绩效评价,对策"
经济,"金融供给侧改革背景下融资租赁空间集聚的创新效应研究 ——基于空间杜宾模型的实证分析,,,,"
经济,"可供出售金融资产的会计与税法的差异处理,,,,"
经济,"土地财政、地区金融发展水平与地方政府债券发行定价关系的研究,,,,"
经济,"金融科技创新助力科技型中小企业融资 ——基于企业生命周期视角的分析,土地财政,地区金融发展水平,地方政府债券,"
经济,"互联网金融信息偏在的法律规制,金融科技,科技型中小企业,生命周期理论,融资平台"
经济,"中国普惠金融发展的时空特征及提升对策研究,,,,"
经济,"社会保障对家庭金融资产选择的影响 ——基于CHFS数据的实证研究,普惠金融,时空特征,空间相关性,Kernel核密度估计"
经济,"金融开放背景下上海金融科技园区发展对策,社会保障,金融资产选择,家庭金融,金融资产组合指数"
经济,"国家级服务经济中心系统协同机制及测度,,,,"
经济,"金融功能升级与区域金融发展的动态内生俱乐部收敛,服务经济中心,城市发展,协同度,江苏"
经济,"山西金融职业学院简介,金融发展,DEA,动态空间过滤与收敛,内生收敛"
经济,"金融周期、金融波动与中国经济增长——基于省际面板门槛模型的研究,,,,"
经济,"从创新发展视角理解金融科技的内涵,金融周期,金融波动,经济增长,面板门槛模型"
经济,"空间异质性、城市金融发展与产业结构 ——基于环境规制的视角,,,,"
经济,"农地经营权抵押贷款对农户收入影响的实证检验,金融发展,环境规制,产业结构升级,门槛效应"
经济,"中国居民融资的演进、特征及未来展望,农地经营权,抵押贷款,农户收入,PSM-DID模型"
经济,"发展农村社区银行的思考,居民融资,金融科技,居民金融素养,融资结构"
经济,"线上供应链金融创新融资模式风险控制,,,,"
经济,"绿色经济发展下的财税金融支持分析,,,,"
经济,"江西省互联网背景下在线供应链金融融资模式研究,绿色经济,发展,财税金融,意义"
经济,"多层次金融市场与股市暴涨暴跌防范,互联网供应链金融,江西,中小企业,融资模式"
经济,"我国农村普惠金融可持续发展问题研究,,,,"
经济,"构建服务高质量发展的现代金融体系,农村金融,普惠金融,可持续发展,"
经济,"互联网金融冲击下建设银行的应对措施,,,,"
经济,"基于绿色金融助力下的脱贫策略探析,互联网金融,建设银行,应对措施,"
经济,"适宜性金融结构与产业结构升级,精准扶贫,绿色金融,金融扶贫,"
经济,"企业金融风险管理问题探讨,产业结构升级,要素禀赋结构,技术选择,适宜性金融结构"
经济,"我国科技金融服务体系研究综述,金融风险,原因,资金,管理"
经济,"基于""互联网金融+""的产业创新路径——以河北省体育产业为例,科技金融,服务体系,实践案例,有效性评估"
经济,"以技术和金融为重点加强长三角政策设计——2019年三季度长三角经济发展动向、问题和建议,,,,"
经济,"论法律语境下的金融科技与监管科技 ——以融合与创新为中心展开,,,,"
经济,"网贷加速整改,P2P加快风险出清,,,,"
经济,"城商行文旅金融服务体系构建路径,,,,"
经济,"科技驱动下金融中介的边界与价值,,,,"
经济,"中国区域绿色金融发展水平的测度分析——基于不同经济发展阶段的视角,,,,"
经济,"从食利经济到吃租经济:乡村振兴中的金融创新,,,,"
经济,"着力推进浙江自贸区金融开放创新的研究,,,,"
经济,"《农村金融研究》征稿启事,,,,"
经济,"开放条件下股市汇市互动对金融市场稳定的影响研究,,,,"
经济,"《南方金融》投稿指南,,,,"
经济,"中国农村金融体制变迁70年,,,,"
经济,"金融强监管对银行个体风险影响的实证研究,,,,"
经济,"信用规模变动冲击的部门间传递效应与影响路径——基于美国1952Q2-2016Q4时间序列的实证分析,,,,"
经济,"基于A-U模型的 金融支持传统产业创新驱动发展研究,,,,"
经济,"普惠金融减贫效应的区域差异及门槛特征研究 ——基于省级面板数据的实证分析,企业管理,A-U模型,传统产业,金融支持创新"
经济,"金融素养能提高农民住房财产权抵押贷款需求吗? ——基于政策激励视角的实证研究,普惠金融,减贫效应,区域差异,门槛特征"
经济,"助贷业务的主要争论和解决方案研究,因子分析法,Probit回归,金融素养,政策激励"
经济,"基于软投票融合模型的消费信贷违约风险评估研究,助贷,互联网贷款,金融科技,金融发展"
经济,"金融生态运行质量时序变化及空间差异分析——基于河南省金融生态的实证分析,,,,"
经济,"多层次资本市场条件下交易者互动对资产价格的影响 ——基于中国股票和债券市场的研究,金融生态环境,灰色关联分析,空间差异,时序变化"
经济,"低(负)利率政策的趋势与影响,,,,"
经济,"集团内部资本市场与企业金融资产配置:""推波助澜""还是""激浊扬清"",,,,"
经济,"日本金融机构顾客本位业务运营的实践,内部资本市场,金融资产配置,财务公司,金融化"
经济,"盛京金融广场项目(南区)地基基础分析,,,,"
经济,"高新技术企业认定能否促进科技型中小企业外部融资?——以苏州市为例,,,,"
经济,"""6·19""汇改后我国制造业上市公司外汇风险暴露及其影响因素研究,,,,"
经济,"陈四清:勇担新使命,扬帆再起航,,,,"
经济,"新冠疫情对经济的影响分析 及对策研究,,,,"
经济,"金融技术效率的异质性特征与产业传导机制:省际面板的实证,,,,"
经济,"当前金融资产管理公司投资策略分析,,,,"
经济,"商业银行销售第三方金融产品的风险管理,,,,"
经济,"房地产业对中国经济真的那么重要吗?,,,,"
经济,"预期冲击与中国宏观经济波动——基于新凯恩斯DSGE模型的数量分析,房地产业,产出,要素报酬,机构收入"
经济,"人口老龄化对中国宏观经济增长路径的影响 ——基于TVP-VAR模型的实证研究,,,,"
经济,"平台经济背景下数字财富管理转型探究,人口老龄化,经济增长,TVP-VAR模型,"
经济,"人民币国际化进程中的金融风险识别及预警研究,,,,"
经济,"新年寄语,人民币国际化,金融风险,金融压力指数,风险识别"
经济,"外部不确定性对中国系统性金融风险的影响研究——基于跨境资本流动视角与渠道,,,,"
